filename,value,id,label
BI_01.tif,1158.640513,102,1
A_54.tif ,1159.672761,54,0
A_36.tif ,1160.705155,36,0
A_04.tif ,1161.74131,4,0
BL_18.tif,1162.773644,146,1
A_32.tif ,1163.809921,32,0
BH_04.tif,1166.838362,78,1
A_59.tif ,1167.884994,59,0
BL_20.tif,1168.92105,148,1
A_40.tif ,1169.954415,40,0
BH_15.tif,1170.987534,89,1
BL_26.tif,1172.020881,154,1
A_28.tif ,1173.055635,28,0
BH_23.tif,1174.087321,97,1
BL_20.tif,1175.123515,148,1
A_36.tif ,1176.157731,36,0
A_31.tif ,1177.193941,31,0
BI_06.tif,1178.229363,107,1
A_66.tif ,1179.26245,66,0
A_28.tif ,1180.299012,28,0
A_14.tif ,1189.189759,14,0
BH_05.tif,1191.640274,79,1
A_12.tif ,1192.685539,12,0
BL_12.tif,1193.71778,140,1
BH_12.tif,1212.09539,86,1
BI_22.tif,1213.141166,123,0
A_36.tif ,1214.178101,36,0
A_33.tif ,1215.211339,33,0
BH_10.tif,1216.245634,84,1
BH_26.tif,1217.278796,100,1
BI_02.tif,1218.311402,103,1
A_12.tif ,1219.343356,12,0
A_38.tif ,1220.379513,38,0
BI_22.tif,1221.41175,123,0
A_73.tif ,1222.444017,73,0
A_44.tif ,1223.478448,44,0
BL_13.tif,1224.510518,141,1
A_01.tif ,1225.544919,1,1
A_14.tif ,1710.949773,14,0
A_70.tif ,1711.99666,70,0
BL_25.tif,1713.03089,153,1
A_42.tif ,1714.067104,42,0
BL_23.tif,1715.107176,151,1
BL_03.tif,1716.144761,131,1
BH_14.tif,1717.178614,88,1
A_56.tif ,1718.215385,56,0
A_62.tif ,1719.251305,62,0
A_61.tif ,1720.289995,61,0
BI_14.tif,1721.322105,115,0
A_25.tif ,1724.276272,25,0
BL_08.tif,1728.533116,136,1
A_29.tif ,1729.58288,29,0
BH_23.tif,1733.721188,97,1
BL_10.tif,1734.768926,138,1
A_65.tif ,1735.808148,65,0
A_56.tif ,1740.926141,56,0
A_69.tif ,1748.691833,69,0
A_14.tif ,1749.734389,14,0
BL_03.tif,1750.777242,131,1
A_02.tif ,1751.816478,2,0
BL_18.tif,1752.85385,146,1
A_17.tif ,1753.88606,17,1
A_34.tif ,1754.922083,34,0
A_03.tif ,1755.958587,3,1
A_02.tif ,1756.997169,2,0
BL_25.tif,1758.031643,153,1
A_13.tif ,1759.069314,13,1
A_45.tif ,1760.104362,45,0
BL_09.tif,1761.141834,137,1
BI_15.tif,1762.175277,116,0
BI_13.tif,1763.210333,114,0
A_14.tif ,1764.247743,14,0
A_71.tif ,1765.28265,71,0
A_46.tif ,1766.841998,46,0
A_22.tif ,1767.879526,22,0
A_26.tif ,1768.918584,26,0
A_15.tif ,1769.951939,15,0
BI_09.tif,1770.987717,110,1
A_48.tif ,1772.024458,48,0
BH_10.tif,1773.057779,84,1
BH_16.tif,1774.091187,90,1
A_24.tif ,1775.131511,24,0
BI_13.tif,1776.169848,114,0
A_23.tif ,1777.209125,23,0
A_25.tif ,1779.980785,25,0
BH_09.tif,1781.031684,83,1
A_57.tif ,1782.071614,57,0
A_15.tif ,1783.108474,15,0
A_37.tif ,1784.146399,37,0
A_50.tif ,1785.181732,50,0
BI_17.tif,1786.221001,118,0
BH_21.tif,1787.257641,95,1
BI_07.tif,1788.296703,108,0
BL_08.tif,1789.336576,136,1
BI_22.tif,1791.509451,123,0
BI_09.tif,1792.552185,110,1
BL_20.tif,1793.587837,148,1
A_64.tif ,1794.622228,64,0
A_34.tif ,1795.660789,34,0
BH_21.tif,1796.696817,95,1
BI_14.tif,1797.733976,115,0
BH_14.tif,1798.772254,88,1
BH_20.tif,1799.8062,94,1
BI_18.tif,1800.843717,119,0
A_18.tif ,1801.87837,18,1
A_15.tif ,1802.916684,15,0
A_74.tif ,1803.952505,74,0
A_09.tif ,1804.985189,9,1
BL_19.tif,1806.020355,147,1
BL_25.tif,1807.054084,153,1
A_39.tif ,1808.092088,39,0
A_73.tif ,1809.132548,73,0
BH_22.tif,1810.165538,96,1
A_68.tif ,1811.202238,68,0
BI_02.tif,1812.237934,103,1
A_37.tif ,1813.273624,37,0
BI_07.tif,1814.308236,108,0
BI_16.tif,1815.342647,117,0
A_40.tif ,1816.375894,40,0
BI_15.tif,1819.652582,116,0
A_06.tif ,1820.694377,6,1
BH_09.tif,1821.735795,83,1
BH_09.tif,1822.772979,83,1
BI_13.tif,1823.809236,114,0
BL_16.tif,1824.847214,144,1
BH_12.tif,1825.888663,86,1
BL_24.tif,1826.925444,152,1
A_23.tif ,1827.963166,23,0
A_02.tif ,1829.003098,2,0
A_57.tif ,1836.236749,57,0
BH_08.tif,1837.287647,82,1
A_34.tif ,1838.323276,34,0
A_66.tif ,1839.357163,66,0
BI_05.tif,1840.393607,106,1
A_20.tif ,1841.431734,20,0
A_14.tif ,1844.375414,14,0
A_39.tif ,1845.417717,39,0
BL_23.tif,1846.458685,151,1
BI_15.tif,1847.491049,116,0
A_31.tif ,1848.528139,31,0
A_68.tif ,1849.560921,68,0
A_39.tif ,1850.599425,39,0
A_08.tif ,1851.632863,8,1
BL_04.tif,1852.667058,132,1
A_72.tif ,1853.704468,72,0
BH_11.tif,1854.736769,85,1
A_53.tif ,1855.773008,53,0
A_50.tif ,1856.813155,50,0
BH_24.tif,1857.848163,98,1
BI_26.tif,1858.882122,127,0
BI_24.tif,1859.916978,125,0
A_68.tif ,1860.951925,68,0
BL_11.tif,1861.991429,139,1
BH_19.tif,1863.026944,93,1
A_35.tif ,1864.064622,35,0
BL_14.tif,1865.098072,142,1
A_51.tif ,1866.139736,51,0
BI_08.tif,1867.177212,109,0
A_07.tif ,1868.216837,7,1
A_42.tif ,1869.252271,42,0
BH_07.tif,1870.284734,81,1
BH_05.tif,1871.321426,79,1
BL_15.tif,1872.353147,143,1
BH_05.tif,1873.391814,79,1
A_33.tif ,1874.427731,33,0
BI_20.tif,1875.466135,121,0
A_71.tif ,1876.507316,71,0
BH_10.tif,1877.545515,84,1
A_20.tif ,1878.578889,20,0
BH_04.tif,1879.613419,78,1
BH_27.tif,1880.644239,101,1
BL_16.tif,1881.678533,144,1
BL_12.tif,1882.712098,140,1
A_42.tif ,1883.746897,42,0
BL_02.tif,1884.779181,130,1
A_25.tif ,1885.819428,25,0
BL_07.tif,1886.856805,135,1
BI_04.tif,1887.895233,105,1
BI_19.tif,1888.935167,120,0
BI_17.tif,1889.970966,118,0
BL_12.tif,1891.012018,140,1
A_35.tif ,1892.048828,35,0
A_19.tif ,1893.084378,19,0
A_65.tif ,1894.119335,65,0
A_27.tif ,1895.158588,27,0
A_37.tif ,1896.201195,37,0
BH_27.tif,1897.23525,101,1
A_60.tif ,1898.27266,60,0
A_65.tif ,1899.306858,65,0
BH_01.tif,1900.345519,75,1
A_71.tif ,1901.380222,71,0
BI_02.tif,1902.414637,103,1
BL_07.tif,1903.452965,135,1
A_26.tif ,1904.491251,26,0
BL_02.tif,1905.528891,130,1
A_33.tif ,1906.561801,33,0
BH_14.tif,1907.596165,88,1
A_48.tif ,1908.632179,48,0
A_16.tif ,1909.669893,16,0
BL_01.tif,1910.706202,129,1
BH_15.tif,1911.744463,89,1
A_72.tif ,1912.779608,72,0
A_67.tif ,1913.817554,67,0
BI_04.tif,1914.856588,105,1
BI_27.tif,1915.894497,128,0
BI_02.tif,1916.932823,103,1
A_47.tif ,1917.967111,47,0
BI_11.tif,1919.003121,112,0
BL_14.tif,1920.037042,142,1
A_09.tif ,1921.077587,9,1
BH_23.tif,1922.113905,97,1
BI_05.tif,1923.150796,106,1
A_38.tif ,1924.184328,38,0
BH_16.tif,1925.21905,90,1
BI_17.tif,1926.255687,118,0
A_54.tif ,1927.292286,54,0
BH_12.tif,1928.32551,86,1
A_05.tif ,1929.35967,5,1
BH_16.tif,1930.397555,90,1
A_09.tif ,1931.430515,9,1
BL_06.tif,1932.465581,134,1
BI_08.tif,1935.274567,109,0
BL_07.tif,1936.317583,135,1
A_61.tif ,1937.351039,61,0
A_20.tif ,1938.387154,20,0
A_41.tif ,1941.845808,41,0
BL_18.tif,1942.898352,146,1
A_05.tif ,1945.641718,5,1
BI_27.tif,1946.690293,128,0
A_11.tif ,1947.722171,11,0
BH_16.tif,1950.837505,90,1
BI_24.tif,1951.88711,125,0
BH_05.tif,1952.921776,79,1
A_32.tif ,1953.959636,32,0
BH_26.tif,1954.992605,100,1
A_30.tif ,1956.030893,30,0
A_56.tif ,1957.066202,56,0
BL_22.tif,1958.099192,150,1
BH_11.tif,1959.134796,85,1
BL_01.tif,1960.168805,129,1
BH_08.tif,1961.203243,82,1
BI_04.tif,1962.23944,105,1
A_53.tif ,1963.280606,53,0
A_24.tif ,1964.320767,24,0
A_52.tif ,1965.355485,52,0
A_58.tif ,1966.393699,58,0
BL_10.tif,1967.432931,138,1
BH_25.tif,1968.47304,99,1
A_06.tif ,1969.507364,6,1
BI_25.tif,1970.547048,126,0
BL_25.tif,1971.580381,153,1
BH_04.tif,1972.617994,78,1
BI_24.tif,1973.653447,125,0
BI_26.tif,1974.690438,127,0
A_61.tif ,1975.732022,61,0
A_23.tif ,1976.765922,23,0
BL_25.tif,1977.800963,153,1
BI_26.tif,1978.840963,127,0
BI_27.tif,1979.881426,128,0
BH_24.tif,1980.914859,98,1
A_53.tif ,1981.955263,53,0
A_60.tif ,1982.989785,60,0
A_29.tif ,1984.02785,29,0
BH_21.tif,1985.062697,95,1
A_55.tif ,1986.098867,55,0
A_13.tif ,1987.140377,13,1
BI_16.tif,1988.179403,117,0
BI_13.tif,1989.216405,114,0
BI_01.tif,1990.256479,102,1
A_34.tif ,1991.294666,34,0
A_43.tif ,1992.337455,43,0
BL_16.tif,1993.377504,144,1
A_71.tif ,1994.408561,71,0
BL_21.tif,1995.44722,149,1
BI_16.tif,1996.481057,117,0
BL_05.tif,1997.5183,133,1
BI_12.tif,1998.558473,113,0
A_05.tif ,1999.598348,5,1
A_09.tif ,2000.636363,9,1
BI_11.tif,2001.673688,112,0
A_18.tif ,2002.708137,18,1
BH_06.tif,2003.749069,80,1
A_07.tif ,2004.782544,7,1
A_62.tif ,2005.816483,62,0
BI_14.tif,2006.854193,115,0
BH_07.tif,2007.886515,81,1
BL_27.tif,2008.924513,155,1
A_10.tif ,2009.963758,10,0
A_52.tif ,2010.999132,52,0
A_74.tif ,2012.029776,74,0
A_25.tif ,2013.068489,25,0
A_49.tif ,2014.103229,49,0
BI_15.tif,2015.143029,116,0
BH_15.tif,2016.180648,89,1
A_17.tif ,2017.234173,17,1
A_48.tif ,2018.269445,48,0
BI_17.tif,2019.308152,118,0
A_48.tif ,2020.341689,48,0
BI_05.tif,2021.38262,106,1
BI_16.tif,2022.41289,117,0
A_21.tif ,2023.449526,21,0
A_28.tif ,2024.48682,28,0
A_30.tif ,2025.523817,30,0
A_67.tif ,2026.56176,67,0
BH_26.tif,2027.601288,100,1
A_58.tif ,2028.638746,58,0
A_24.tif ,2029.67901,24,0
BL_11.tif,2030.717665,139,1
BI_09.tif,2031.749572,110,1
BH_01.tif,2032.783227,75,1
BI_01.tif,2033.820083,102,1
BH_13.tif,2034.856491,87,1
BI_06.tif,2035.893612,107,1
BI_19.tif,2036.92993,120,0
A_30.tif ,2037.962911,30,0
A_52.tif ,2039.001515,52,0
A_66.tif ,2040.044263,66,0
A_48.tif ,2041.083745,48,0
BL_02.tif,2042.122123,130,1
BH_21.tif,2043.161226,95,1
A_68.tif ,2044.199054,68,0
BI_09.tif,2045.236746,110,1
A_10.tif ,2046.272892,10,0
A_69.tif ,2047.308974,69,0
A_58.tif ,2048.347535,58,0
BI_09.tif,2049.37874,110,1
BI_25.tif,2050.415014,126,0
A_15.tif ,2051.447799,15,0
BI_11.tif,2052.482145,112,0
BL_17.tif,2053.522342,145,1
A_39.tif ,2054.556185,39,0
BI_23.tif,2055.594877,124,0
BH_22.tif,2056.637917,96,1
A_43.tif ,2057.674048,43,0
BI_16.tif,2058.712287,117,0
BL_05.tif,2059.748637,133,1
BI_12.tif,2060.784934,113,0
A_73.tif ,2061.819068,73,0
A_32.tif ,2062.854318,32,0
BH_23.tif,2063.888678,97,1
BL_13.tif,2064.924647,141,1
BL_15.tif,2065.962321,143,1
BH_17.tif,2067.002186,91,1
BL_18.tif,2068.0386,146,1
BH_20.tif,2069.073062,94,1
BI_27.tif,2070.113634,128,0
A_14.tif ,2071.147656,14,0
BI_12.tif,2072.190961,113,0
A_07.tif ,2073.226591,7,1
BI_19.tif,2074.262651,120,0
A_63.tif ,2075.298805,63,0
A_23.tif ,2076.338366,23,0
A_18.tif ,2077.371398,18,1
A_38.tif ,2078.404619,38,0
A_33.tif ,2079.439871,33,0
BL_06.tif,2080.47539,134,1
BI_08.tif,2081.512961,109,0
BI_03.tif,2082.547886,104,1
BI_11.tif,2083.582358,112,0
A_01.tif ,2084.617543,1,1
BH_16.tif,2085.651849,90,1
BI_07.tif,2086.687338,108,0
A_67.tif ,2087.7279,67,0
BI_13.tif,2088.765573,114,0
A_56.tif ,2089.797679,56,0
A_37.tif ,2090.831029,37,0
A_33.tif ,2091.870243,33,0
BL_05.tif,2092.909633,133,1
BH_10.tif,2093.947041,84,1
A_51.tif ,2094.982437,51,0
A_38.tif ,2096.018194,38,0
A_63.tif ,2097.058529,63,0
BI_18.tif,2098.092002,119,0
BH_04.tif,2099.125179,78,1
A_35.tif ,2100.159175,35,0
A_09.tif ,2101.195432,9,1
BH_21.tif,2102.226833,95,1
BI_19.tif,2103.263107,120,0
A_16.tif ,2104.303074,16,0
A_50.tif ,2105.337293,50,0
BL_14.tif,2106.370955,142,1
BI_13.tif,2107.408986,114,0
BI_22.tif,2108.44228,123,0
BL_07.tif,2109.477539,135,1
BL_20.tif,2110.512481,148,1
BH_13.tif,2111.551313,87,1
A_63.tif ,2112.591784,63,0
A_41.tif ,2113.627133,41,0
BL_01.tif,2114.663836,129,1
A_43.tif ,2115.698573,43,0
A_28.tif ,2116.735955,28,0
BH_25.tif,2117.770089,99,1
BL_14.tif,2118.803429,142,1
BL_16.tif,2119.838171,144,1
BH_11.tif,2120.878824,85,1
BH_06.tif,2121.913466,80,1
BL_23.tif,2122.949677,151,1
A_66.tif ,2123.987609,66,0
BL_25.tif,2125.026038,153,1
BI_05.tif,2126.061488,106,1
BH_24.tif,2127.100898,98,1
A_01.tif ,2128.139227,1,1
BI_06.tif,2129.179049,107,1
A_64.tif ,2130.21641,64,0
BI_18.tif,2131.250562,119,0
BI_12.tif,2132.287889,113,0
A_23.tif ,2133.323404,23,0
BI_17.tif,2134.359269,118,0
BH_21.tif,2135.393049,95,1
A_69.tif ,2136.431664,69,0
BH_01.tif,2137.466768,75,1
A_15.tif ,2138.504407,15,0
A_07.tif ,2139.542539,7,1
BI_14.tif,2140.580565,115,0
A_62.tif ,2141.616459,62,0
BI_01.tif,2142.649727,102,1
A_18.tif ,2143.685003,18,1
A_32.tif ,2144.718024,32,0
BL_01.tif,2145.7532,129,1
A_55.tif ,2146.789167,55,0
BI_15.tif,2147.824874,116,0
BL_25.tif,2148.866006,153,1
A_64.tif ,2149.904951,64,0
A_62.tif ,2150.937968,62,0
A_18.tif ,2151.970984,18,1
A_62.tif ,2153.005291,62,0
BL_06.tif,2154.044609,134,1
A_45.tif ,2155.081226,45,0
A_16.tif ,2156.113135,16,0
A_39.tif ,2157.149549,39,0
BH_20.tif,2158.182717,94,1
BL_26.tif,2159.217011,154,1
BL_08.tif,2160.253014,136,1
BL_12.tif,2161.291963,140,1
BI_26.tif,2162.326321,127,0
BI_13.tif,2163.363895,114,0
A_18.tif ,2164.399336,18,1
A_18.tif ,2165.433394,18,1
BL_26.tif,2166.465442,154,1
A_65.tif ,2167.499717,65,0
BI_12.tif,2168.536657,113,0
A_65.tif ,2169.576094,65,0
BH_12.tif,2170.614468,86,1
BL_01.tif,2171.650554,129,1
BI_16.tif,2172.687691,117,0
A_16.tif ,2173.72036,16,0
A_46.tif ,2174.75755,46,0
BL_16.tif,2175.79279,144,1
A_33.tif ,2176.830378,33,0
A_13.tif ,2177.861461,13,1
BL_07.tif,2178.898701,135,1
A_37.tif ,2179.939212,37,0
A_42.tif ,2180.976854,42,0
BL_16.tif,2182.01118,144,1
A_26.tif ,2183.04566,26,0
A_01.tif ,2184.080046,1,1
BL_11.tif,2185.115175,139,1
BL_21.tif,2186.148366,149,1
A_48.tif ,2187.181844,48,0
BH_02.tif,2188.21512,76,1
BL_04.tif,2189.25058,132,1
A_73.tif ,2190.285779,73,0
BH_14.tif,2191.32102,88,1
A_67.tif ,2192.358708,67,0
BI_15.tif,2193.393938,116,0
A_57.tif ,2194.435056,57,0
BL_01.tif,2195.468678,129,1
BH_18.tif,2196.50235,92,1
A_52.tif ,2197.536846,52,0
BL_21.tif,2198.570235,149,1
A_13.tif ,2201.084127,13,1
A_46.tif ,2202.13011,46,0
A_51.tif ,2203.167152,51,0
A_43.tif ,2204.202464,43,0
A_64.tif ,2205.239231,64,0
BL_22.tif,2206.277259,150,1
A_45.tif ,2207.31169,45,0
BI_12.tif,2208.347695,113,0
BL_05.tif,2209.384752,133,1
A_53.tif ,2210.42489,53,0
BL_02.tif,2211.459158,130,1
A_22.tif ,2212.49693,22,0
A_72.tif ,2213.531515,72,0
BL_24.tif,2214.569499,152,1
BH_18.tif,2215.61047,92,1
A_27.tif ,2216.647362,27,0
BH_21.tif,2217.683637,95,1
A_16.tif ,2218.721032,16,0
BL_08.tif,2219.756846,136,1
A_50.tif ,2220.794371,50,0
BL_07.tif,2221.828637,135,1
A_60.tif ,2222.863232,60,0
BL_02.tif,2223.907118,130,1
A_55.tif ,2224.942729,55,0
A_54.tif ,2225.976119,54,0
BL_20.tif,2227.011259,148,1
BL_23.tif,2228.049559,151,1
A_01.tif ,2229.083715,1,1
BH_25.tif,2230.119105,99,1
BH_16.tif,2231.155276,90,1
BH_27.tif,2232.189582,101,1
A_51.tif ,2233.226346,51,0
A_46.tif ,2234.264,46,0
A_17.tif ,2235.297309,17,1
BI_11.tif,2236.334599,112,0
BH_26.tif,2237.371527,100,1
A_04.tif ,2238.40518,4,0
BL_19.tif,2239.439373,147,1
A_28.tif ,2240.478636,28,0
A_12.tif ,2241.51871,12,0
BH_12.tif,2242.549221,86,1
A_29.tif ,2243.582413,29,0
BL_24.tif,2244.617805,152,1
BH_10.tif,2245.653522,84,1
A_70.tif ,2246.687494,70,0
A_05.tif ,2247.722645,5,1
A_35.tif ,2248.763814,35,0
BH_23.tif,2249.800164,97,1
BI_25.tif,2250.836605,126,0
A_29.tif ,2251.870163,29,0
A_08.tif ,2252.90709,8,1
BH_14.tif,2253.943602,88,1
A_21.tif ,2254.979602,21,0
A_16.tif ,2256.019874,16,0
BI_10.tif,2257.058299,111,0
BI_27.tif,2258.096646,128,0
A_43.tif ,2259.138563,43,0
A_47.tif ,2260.174924,47,0
A_55.tif ,2261.215129,55,0
A_54.tif ,2262.246925,54,0
A_40.tif ,2263.28584,40,0
BH_03.tif,2264.326018,77,1
BI_05.tif,2265.36172,106,1
A_66.tif ,2266.398973,66,0
BH_25.tif,2267.435409,99,1
BH_15.tif,2268.475382,89,1
A_20.tif ,2269.51563,20,0
A_48.tif ,2270.551908,48,0
A_13.tif ,2271.590465,13,1
BI_16.tif,2272.622762,117,0
BL_06.tif,2273.66364,134,1
A_70.tif ,2274.697915,70,0
BH_06.tif,2275.73819,80,1
A_31.tif ,2276.773777,31,0
BH_27.tif,2277.810659,101,1
A_42.tif ,2278.850021,42,0
BI_04.tif,2279.889563,105,1
A_08.tif ,2280.924219,8,1
BI_12.tif,2281.960883,113,0
BL_03.tif,2282.999683,131,1
BH_18.tif,2284.040287,92,1
A_47.tif ,2285.076675,47,0
A_61.tif ,2286.114842,61,0
A_22.tif ,2287.153865,22,0
A_57.tif ,2288.186263,57,0
BL_04.tif,2289.224126,132,1
BI_03.tif,2290.262527,104,1
A_05.tif ,2291.300531,5,1
BI_01.tif,2292.334796,102,1
A_25.tif ,2293.368838,25,0
BH_02.tif,2294.406622,76,1
BI_21.tif,2295.441728,122,0
A_47.tif ,2296.476176,47,0
BL_14.tif,2297.517307,142,1
A_15.tif ,2298.555555,15,0
BL_27.tif,2299.591978,155,1
BI_08.tif,2300.62815,109,0
BH_17.tif,2301.6645,91,1
BL_17.tif,2302.69753,145,1
BH_03.tif,2303.734633,77,1
BI_27.tif,2304.772248,128,0
BH_20.tif,2305.81011,94,1
A_62.tif ,2306.849663,62,0
BI_24.tif,2307.884211,125,0
BH_05.tif,2308.917346,79,1
BH_06.tif,2309.95594,80,1
A_44.tif ,2310.989391,44,0
BI_23.tif,2312.021316,124,0
BL_02.tif,2313.054824,130,1
BI_10.tif,2314.090483,111,0
BH_02.tif,2315.126655,76,1
A_19.tif ,2316.165132,19,0
A_20.tif ,2317.199776,20,0
BI_23.tif,2318.233688,124,0
A_28.tif ,2319.269002,28,0
A_30.tif ,2320.306478,30,0
A_26.tif ,2321.346738,26,0
BL_22.tif,2322.379682,150,1
A_14.tif ,2323.414855,14,0
BL_15.tif,2324.453805,143,1
A_19.tif ,2325.491587,19,0
BH_17.tif,2326.527841,91,1
BL_23.tif,2327.562856,151,1
BL_21.tif,2328.594764,149,1
A_02.tif ,2329.637454,2,0
A_66.tif ,2330.67844,66,0
BI_10.tif,2331.718462,111,0
BH_09.tif,2332.753635,83,1
BL_08.tif,2333.79088,136,1
A_31.tif ,2334.826356,31,0
BI_18.tif,2335.859516,119,0
A_41.tif ,2336.895999,41,0
A_40.tif ,2337.934422,40,0
BL_17.tif,2340.357972,145,1
BH_08.tif,2341.403831,82,1
BL_18.tif,2342.441917,146,1
BL_07.tif,2343.478979,135,1
A_66.tif ,2344.514535,66,0
BL_11.tif,2345.552736,139,1
BH_01.tif,2346.587768,75,1
A_41.tif ,2347.626296,41,0
BL_17.tif,2348.664517,145,1
A_55.tif ,2349.704793,55,0
A_66.tif ,2357.089771,66,0
BI_07.tif,2358.140339,108,0
BH_03.tif,2361.033332,77,1
BI_21.tif,2362.077085,122,0
BI_26.tif,2363.118172,127,0
A_40.tif ,2364.150459,40,0
A_33.tif ,2365.18668,33,0
A_36.tif ,2366.223052,36,0
A_10.tif ,2367.257212,10,0
BH_22.tif,2368.293328,96,1
BI_23.tif,2369.331562,124,0
A_09.tif ,2370.370453,9,1
BI_26.tif,2371.405784,127,0
BL_01.tif,2372.437972,129,1
A_32.tif ,2373.473129,32,0
BL_05.tif,2374.508846,133,1
BI_24.tif,2375.542621,125,0
A_50.tif ,2376.579035,50,0
BL_17.tif,2377.619384,145,1
A_34.tif ,2378.652968,34,0
BL_01.tif,2379.69164,129,1
A_24.tif ,2380.729438,24,0
A_11.tif ,2381.764591,11,0
BH_03.tif,2382.798679,77,1
BH_08.tif,2383.83847,82,1
A_27.tif ,2384.875498,27,0
BL_06.tif,2385.907632,134,1
A_07.tif ,2386.947022,7,1
A_63.tif ,2387.983616,63,0
BH_07.tif,2389.017392,81,1
A_42.tif ,2390.052197,42,0
BH_27.tif,2391.087069,101,1
BH_19.tif,2392.121575,93,1
BI_08.tif,2393.160875,109,0
BI_22.tif,2394.204711,123,0
A_49.tif ,2395.238049,49,0
A_27.tif ,2396.273605,27,0
BH_27.tif,2397.310029,101,1
BL_06.tif,2398.345915,134,1
A_42.tif ,2399.381064,42,0
A_10.tif ,2400.420444,10,0
BL_14.tif,2401.453412,142,1
A_13.tif ,2402.487343,13,1
A_04.tif ,2403.521413,4,0
BI_06.tif,2404.55811,107,1
BL_15.tif,2406.955983,143,1
A_31.tif ,2407.996924,31,0
BH_14.tif,2409.036239,88,1
BL_19.tif,2410.076419,147,1
BH_07.tif,2411.115336,81,1
BH_07.tif,2412.150838,81,1
BL_21.tif,2413.187127,149,1
A_51.tif ,2414.222464,51,0
BI_10.tif,2415.260719,111,0
A_21.tif ,2416.297834,21,0
A_43.tif ,2417.334927,43,0
BH_13.tif,2418.36948,87,1
BH_08.tif,2419.408365,82,1
BH_09.tif,2420.443871,83,1
BI_20.tif,2421.477567,121,0
BI_07.tif,2422.517232,108,0
A_02.tif ,2423.558731,2,0
BI_03.tif,2424.593668,104,1
A_16.tif ,2425.630095,16,0
A_44.tif ,2426.66716,44,0
A_08.tif ,2427.708813,8,1
A_56.tif ,2428.748281,56,0
A_36.tif ,2429.786678,36,0
A_06.tif ,2430.822957,6,1
BH_22.tif,2431.857958,96,1
BI_01.tif,2432.896312,102,1
A_50.tif ,2433.93143,50,0
BI_09.tif,2434.968688,110,1
BL_02.tif,2436.002914,130,1
A_62.tif ,2437.042081,62,0
A_55.tif ,2438.082135,55,0
BI_06.tif,2439.116071,107,1
BL_27.tif,2440.147745,155,1
BL_21.tif,2441.188658,149,1
A_53.tif ,2442.22253,53,0
A_36.tif ,2443.263156,36,0
A_71.tif ,2444.303277,71,0
A_63.tif ,2445.341549,63,0
A_23.tif ,2446.380645,23,0
BI_21.tif,2447.416945,122,0
BL_04.tif,2448.452886,132,1
A_57.tif ,2449.489602,57,0
BL_17.tif,2450.530381,145,1
BL_10.tif,2451.569116,138,1
BL_12.tif,2452.601746,140,1
A_38.tif ,2453.637321,38,0
BI_02.tif,2454.671052,103,1
A_54.tif ,2455.703609,54,0
A_05.tif ,2456.736229,5,1
BH_07.tif,2457.775334,81,1
BH_22.tif,2458.812316,96,1
A_17.tif ,2459.848723,17,1
A_71.tif ,2460.888038,71,0
BH_03.tif,2461.926299,77,1
BI_18.tif,2462.966702,119,0
A_24.tif ,2464.006688,24,0
BH_19.tif,2465.042876,93,1
BL_17.tif,2466.075849,145,1
A_42.tif ,2467.112227,42,0
BH_05.tif,2468.145678,79,1
BI_19.tif,2469.181697,120,0
BL_04.tif,2470.222867,132,1
BL_04.tif,2471.263309,132,1
A_53.tif ,2472.297192,53,0
BI_01.tif,2473.332767,102,1
BL_23.tif,2474.370473,151,1
A_26.tif ,2475.409563,26,0
BH_24.tif,2476.446869,98,1
BI_03.tif,2477.484023,104,1
BH_13.tif,2478.522044,87,1
A_03.tif ,2479.558335,3,1
BL_12.tif,2480.595777,140,1
A_11.tif ,2481.627772,11,0
A_07.tif ,2482.666124,7,1
BI_02.tif,2483.699145,103,1
BI_01.tif,2484.73445,102,1
A_17.tif ,2485.774652,17,1
A_24.tif ,2486.813605,24,0
BL_19.tif,2487.851335,147,1
BH_23.tif,2488.88677,97,1
BI_09.tif,2489.924607,110,1
A_13.tif ,2490.965888,13,1
A_45.tif ,2491.998502,45,0
A_54.tif ,2493.033827,54,0
BI_11.tif,2494.070047,112,0
A_26.tif ,2495.103281,26,0
A_37.tif ,2496.14161,37,0
A_18.tif ,2497.177492,18,1
A_14.tif ,2498.211818,14,0
BL_13.tif,2499.245464,141,1
A_30.tif ,2502.285053,30,0
BH_19.tif,2503.334771,93,1
A_65.tif ,2504.368276,65,0
BH_01.tif,2505.403354,75,1
BL_15.tif,2506.43829,143,1
BI_18.tif,2507.473199,119,0
A_64.tif ,2508.509521,64,0
A_09.tif ,2509.54485,9,1
BI_07.tif,2510.579053,108,0
BL_21.tif,2511.617723,149,1
BH_17.tif,2512.653837,91,1
A_47.tif ,2513.686046,47,0
A_01.tif ,2514.723424,1,1
BI_09.tif,2515.762908,110,1
BL_19.tif,2516.800713,147,1
BH_22.tif,2517.835041,96,1
A_73.tif ,2518.865356,73,0
A_64.tif ,2519.904676,64,0
A_61.tif ,2520.941663,61,0
BH_14.tif,2521.976695,88,1
BL_26.tif,2523.015216,154,1
